Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
says,VBZ,O,NNP,China,NNP,Taiwan
Taiwan,NNP,I-LOC,VBZ,says,VBZ,spoils
spoils,VBZ,O,NNP,Taiwan,NN,atmosphere
atmosphere,NN,O,VBZ,spoils,IN,for
for,IN,O,NN,atmosphere,NNS,talks
talks,NNS,O,IN,for,.,.
.,.,O,NNS,talks,None,None
BEIJING,VBG,I-LOC,None,None,CD,1996-08-22
1996-08-22,CD,O,VBG,BEIJING,None,None
China,NNP,I-LOC,None,None,IN,on
on,IN,O,NNP,China,NNP,Thursday
Thursday,NNP,O,IN,on,VBD,accused
accused,VBD,O,NNP,Thursday,NNP,Taipei
Taipei,NNP,I-LOC,VBD,accused,IN,of
of,IN,O,NNP,Taipei,VBG,spoiling
spoiling,VBG,O,IN,of,DT,the
the,DT,O,VBG,spoiling,NN,atmosphere
atmosphere,NN,O,DT,the,IN,for
for,IN,O,NN,atmosphere,DT,a
a,DT,O,IN,for,NN,resumption
resumption,NN,O,DT,a,IN,of
of,IN,O,NN,resumption,NNS,talks
talks,NNS,O,IN,of,IN,across
across,IN,O,NNS,talks,DT,the
the,DT,O,IN,across,NNP,Taiwan
Taiwan,NNP,I-LOC,DT,the,NNP,Strait
Strait,NNP,I-LOC,NNP,Taiwan,IN,with
with,IN,O,NNP,Strait,DT,a
a,DT,O,IN,with,NN,visit
visit,NN,O,DT,a,TO,to
to,TO,O,NN,visit,NNP,Ukraine
Ukraine,NNP,I-LOC,TO,to,IN,by
by,IN,O,NNP,Ukraine,NNP,Taiwanese
Taiwanese,NNP,I-MISC,IN,by,NNP,Vice
Vice,NNP,O,NNP,Taiwanese,NNP,President
President,NNP,O,NNP,Vice,NNP,Lien
Lien,NNP,I-PER,NNP,President,NNP,Chan
Chan,NNP,I-PER,NNP,Lien,DT,this
this,DT,O,NNP,Chan,NN,week
week,NN,O,DT,this,WDT,that
that,WDT,O,NN,week,VBD,infuriated
infuriated,VBD,O,WDT,that,NNP,Beijing
Beijing,NNP,I-LOC,VBD,infuriated,.,.
.,.,O,NNP,Beijing,None,None
Speaking,VBG,O,None,None,JJ,only
only,JJ,O,VBG,Speaking,NNS,hours
hours,NNS,O,JJ,only,IN,after
after,IN,O,NNS,hours,JJ,Chinese
Chinese,JJ,I-MISC,IN,after,NN,state
state,NN,O,JJ,Chinese,NNS,media
media,NNS,O,NN,state,VBD,said
said,VBD,O,NNS,media,DT,the
the,DT,O,VBD,said,NN,time
time,NN,O,DT,the,VBD,was
was,VBD,O,NN,time,RB,right
right,RB,O,VBD,was,TO,to
to,TO,O,RB,right,VB,engage
engage,VB,O,TO,to,IN,in
in,IN,O,VB,engage,JJ,political
political,JJ,O,IN,in,NNS,talks
talks,NNS,O,JJ,political,IN,with
with,IN,O,NNS,talks,NNP,Taiwan
Taiwan,NNP,I-LOC,IN,with,",",","
",",",",O,NNP,Taiwan,NNP,Foreign
Foreign,NNP,I-ORG,",",",",NNP,Ministry
Ministry,NNP,I-ORG,NNP,Foreign,NN,spokesman
spokesman,NN,O,NNP,Ministry,NNP,Shen
Shen,NNP,I-PER,NN,spokesman,NNP,Guofang
Guofang,NNP,I-PER,NNP,Shen,VBD,told
told,VBD,O,NNP,Guofang,NNP,Reuters
Reuters,NNP,I-ORG,VBD,told,:,:
:,:,O,NNP,Reuters,"""",""""
"""","""",O,:,:,DT,The
The,DT,O,"""","""",JJ,necessary
necessary,JJ,O,DT,The,NN,atmosphere
atmosphere,NN,O,JJ,necessary,IN,for
for,IN,O,NN,atmosphere,DT,the
the,DT,O,IN,for,NN,opening
opening,NN,O,DT,the,IN,of
of,IN,O,NN,opening,DT,the
the,DT,O,IN,of,NNS,talks
talks,NNS,O,DT,the,VBZ,has
has,VBZ,O,NNS,talks,VBN,been
been,VBN,O,VBZ,has,VBN,disrupted
disrupted,VBN,O,VBN,been,IN,by
by,IN,O,VBN,disrupted,DT,the
the,DT,O,IN,by,NNP,Taiwan
Taiwan,NNP,I-LOC,DT,the,NNS,authorities
authorities,NNS,O,NNP,Taiwan,.,.
.,.,O,NNS,authorities,"""",""""
"""","""",O,.,.,None,None
State,NN,O,None,None,NNS,media
media,NNS,O,NN,State,VBD,quoted
quoted,VBD,O,NNS,media,NNP,China
China,NNP,I-LOC,VBD,quoted,POS,'s
's,POS,O,NNP,China,JJ,top
top,JJ,O,POS,'s,NN,negotiator
negotiator,NN,O,JJ,top,IN,with
with,IN,O,NN,negotiator,NNP,Taipei
Taipei,NNP,I-LOC,IN,with,",",","
",",",",O,NNP,Taipei,NNP,Tang
Tang,NNP,I-PER,",",",",NNP,Shubei
Shubei,NNP,I-PER,NNP,Tang,",",","
",",",",O,NNP,Shubei,IN,as
as,IN,O,",",",",VBG,telling
telling,VBG,O,IN,as,DT,a
a,DT,O,VBG,telling,JJ,visiting
visiting,JJ,O,DT,a,NN,group
group,NN,O,JJ,visiting,IN,from
from,IN,O,NN,group,NNP,Taiwan
Taiwan,NNP,I-LOC,IN,from,IN,on
on,IN,O,NNP,Taiwan,NNP,Wednesday
Wednesday,NNP,O,IN,on,IN,that
that,IN,O,NNP,Wednesday,PRP,it
it,PRP,O,IN,that,VBD,was
was,VBD,O,PRP,it,NN,time
time,NN,O,VBD,was,IN,for
for,IN,O,NN,time,DT,the
the,DT,O,IN,for,NNS,rivals
rivals,NNS,O,DT,the,TO,to
to,TO,O,NNS,rivals,VB,hold
hold,VB,O,TO,to,JJ,political
political,JJ,O,VB,hold,NNS,talks
talks,NNS,O,JJ,political,.,.
.,.,O,NNS,talks,None,None
"""","""",O,None,None,RB,Now
Now,RB,O,"""","""",VBZ,is
is,VBZ,O,RB,Now,DT,the
the,DT,O,VBZ,is,NN,time
time,NN,O,DT,the,IN,for
for,IN,O,NN,time,DT,the
the,DT,O,IN,for,CD,two
two,CD,O,DT,the,NNS,sides
sides,NNS,O,CD,two,TO,to
to,TO,O,NNS,sides,VB,engage
engage,VB,O,TO,to,IN,in
in,IN,O,VB,engage,JJ,political
political,JJ,O,IN,in,NNS,talks
talks,NNS,O,JJ,political,:,...
...,:,O,NNS,talks,None,None
that,WDT,O,None,None,VBZ,is
is,VBZ,O,WDT,that,TO,to
to,TO,O,VBZ,is,VB,end
end,VB,O,TO,to,DT,the
the,DT,O,VB,end,NN,state
state,NN,O,DT,the,IN,of
of,IN,O,NN,state,NN,hostility
hostility,NN,O,IN,of,",",","
",",",",O,NN,hostility,"""",""""
"""","""",O,",",",",NNP,Thursday
Thursday,NNP,O,"""","""",POS,'s
's,POS,O,NNP,Thursday,JJ,overseas
overseas,JJ,O,POS,'s,NN,edition
edition,NN,O,JJ,overseas,IN,of
of,IN,O,NN,edition,DT,the
the,DT,O,IN,of,NNPS,People
People,NNPS,I-ORG,DT,the,POS,'s
's,POS,I-ORG,NNPS,People,JJ,Daily
Daily,JJ,I-ORG,POS,'s,VBN,quoted
quoted,VBN,O,JJ,Daily,NNP,Tang
Tang,NNP,I-PER,VBN,quoted,IN,as
as,IN,O,NNP,Tang,VBG,saying
saying,VBG,O,IN,as,.,.
.,.,O,VBG,saying,None,None
The,DT,O,None,None,JJ,foreign
foreign,JJ,O,DT,The,NN,ministry
ministry,NN,O,JJ,foreign,POS,'s
's,POS,O,NN,ministry,NNP,Shen
Shen,NNP,I-ORG,POS,'s,VBD,told
told,VBD,O,NNP,Shen,NNP,Reuters
Reuters,NNP,I-ORG,VBD,told,NNP,Television
Television,NNP,I-ORG,NNP,Reuters,IN,in
in,IN,O,NNP,Television,DT,an
an,DT,O,IN,in,NN,interview
interview,NN,O,DT,an,PRP,he
he,PRP,O,NN,interview,VBD,had
had,VBD,O,PRP,he,VBN,read
read,VBN,O,VBD,had,NNS,reports
reports,NNS,O,VBN,read,IN,of
of,IN,O,NNS,reports,NNP,Tang
Tang,NNP,I-PER,IN,of,POS,'s
's,POS,O,NNP,Tang,NNS,comments
comments,NNS,O,POS,'s,CC,but
but,CC,O,NNS,comments,VBD,gave
gave,VBD,O,CC,but,DT,no
no,DT,O,VBD,gave,NNS,details
details,NNS,O,DT,no,IN,of
of,IN,O,NNS,details,WRB,why
why,WRB,O,IN,of,DT,the
the,DT,O,WRB,why,NN,negotiator
negotiator,NN,O,DT,the,VBD,had
had,VBD,O,NN,negotiator,VBN,considered
considered,VBN,O,VBD,had,DT,the
the,DT,O,VBN,considered,NN,time
time,NN,O,DT,the,RB,right
right,RB,O,NN,time,IN,for
for,IN,O,RB,right,NNS,talks
talks,NNS,O,IN,for,IN,with
with,IN,O,NNS,talks,NNP,Taiwan
Taiwan,NNP,I-LOC,IN,with,",",","
",",",",O,NNP,Taiwan,WDT,which
which,WDT,O,",",",",NNP,Beijing
Beijing,NNP,I-LOC,WDT,which,VBZ,considers
considers,VBZ,O,NNP,Beijing,DT,a
a,DT,O,VBZ,considers,NN,renegade
renegade,NN,O,DT,a,NN,province
province,NN,O,NN,renegade,.,.
.,.,O,NN,province,None,None
China,NNP,I-LOC,None,None,",",","
",",",",O,NNP,China,WDT,which
which,WDT,O,",",",",VBZ,has
has,VBZ,O,WDT,which,RB,long
long,RB,O,VBZ,has,VBN,opposed
opposed,VBN,O,RB,long,DT,all
all,DT,O,VBN,opposed,NNP,Taipei
Taipei,NNP,I-LOC,DT,all,NNS,efforts
efforts,NNS,O,NNP,Taipei,TO,to
to,TO,O,NNS,efforts,VB,gain
gain,VB,O,TO,to,JJR,greater
greater,JJR,O,VB,gain,JJ,international
international,JJ,O,JJR,greater,NN,recognition
recognition,NN,O,JJ,international,",",","
",",",",O,NN,recognition,VBD,was
was,VBD,O,",",",",VBN,infuriated
infuriated,VBN,O,VBD,was,IN,by
by,IN,O,VBN,infuriated,DT,a
a,DT,O,IN,by,NN,visit
visit,NN,O,DT,a,TO,to
to,TO,O,NN,visit,NNP,Ukraine
Ukraine,NNP,I-LOC,TO,to,DT,this
this,DT,O,NNP,Ukraine,NN,week
week,NN,O,DT,this,IN,by
by,IN,O,NN,week,NNP,Taiwanese
Taiwanese,NNP,I-MISC,IN,by,NNP,Vice
Vice,NNP,O,NNP,Taiwanese,NNP,President
President,NNP,O,NNP,Vice,NNP,Lien
Lien,NNP,I-PER,NNP,President,.,.
.,.,O,NNP,Lien,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
China,NNP,I-LOC,None,None,VBZ,says
says,VBZ,O,NNP,China,NN,time
time,NN,O,VBZ,says,RB,right
right,RB,O,NN,time,IN,for
for,IN,O,RB,right,NNP,Taiwan
Taiwan,NNP,I-LOC,IN,for,NNS,talks
talks,NNS,O,NNP,Taiwan,.,.
.,.,O,NNS,talks,None,None
BEIJING,VBG,I-LOC,None,None,CD,1996-08-22
1996-08-22,CD,O,VBG,BEIJING,None,None
China,NNP,I-LOC,None,None,VBZ,has
has,VBZ,O,NNP,China,VBD,said
said,VBD,O,VBZ,has,PRP,it
it,PRP,O,VBD,said,VBD,was
was,VBD,O,PRP,it,NN,time
time,NN,O,VBD,was,IN,for
for,IN,O,NN,time,JJ,political
political,JJ,O,IN,for,NNS,talks
talks,NNS,O,JJ,political,IN,with
with,IN,O,NNS,talks,NNP,Taiwan
Taiwan,NNP,I-LOC,IN,with,CC,and
and,CC,O,NNP,Taiwan,IN,that
that,IN,O,CC,and,DT,the
the,DT,O,IN,that,JJ,rival
rival,JJ,O,DT,the,NN,island
island,NN,O,JJ,rival,MD,should
should,MD,O,NN,island,VB,take
take,VB,O,MD,should,JJ,practical
practical,JJ,O,VB,take,NNS,steps
steps,NNS,O,JJ,practical,IN,towards
towards,IN,O,NNS,steps,DT,that
that,DT,O,IN,towards,NN,goal
goal,NN,O,DT,that,.,.
.,.,O,NN,goal,None,None
Consultations,NNS,O,None,None,MD,should
should,MD,O,NNS,Consultations,VB,be
be,VB,O,MD,should,VBN,held
held,VBN,O,VB,be,TO,to
to,TO,O,VBN,held,VB,set
set,VB,O,TO,to,DT,the
the,DT,O,VB,set,NN,time
time,NN,O,DT,the,CC,and
and,CC,O,NN,time,NN,format
format,NN,O,CC,and,IN,of
of,IN,O,NN,format,DT,the
the,DT,O,IN,of,NNS,talks
talks,NNS,O,DT,the,",",","
",",",",O,NNS,talks,DT,the
the,DT,O,",",",",NN,official
official,NN,O,DT,the,NNP,Xinhua
Xinhua,NNP,I-ORG,NN,official,NN,news
news,NN,O,NNP,Xinhua,NN,agency
agency,NN,O,NN,news,VBN,quoted
quoted,VBN,O,NN,agency,NNP,Tang
Tang,NNP,I-PER,VBN,quoted,NNP,Shubei
Shubei,NNP,I-PER,NNP,Tang,",",","
",",",",O,NNP,Shubei,JJ,executive
executive,JJ,O,",",",",NN,vice
vice,NN,O,JJ,executive,NN,chairman
chairman,NN,O,NN,vice,IN,of
of,IN,O,NN,chairman,DT,the
the,DT,O,IN,of,NNP,Association
Association,NNP,I-ORG,DT,the,IN,for
for,IN,I-ORG,NNP,Association,NNP,Relations
Relations,NNP,I-ORG,IN,for,IN,Across
Across,IN,I-ORG,NNP,Relations,DT,the
the,DT,I-ORG,IN,Across,NNP,Taiwan
Taiwan,NNP,I-ORG,DT,the,NNP,Straits
Straits,NNP,I-ORG,NNP,Taiwan,",",","
",",",",O,NNP,Straits,IN,as
as,IN,O,",",",",VBG,saying
saying,VBG,O,IN,as,RB,late
late,RB,O,VBG,saying,RB,on
on,RB,O,RB,late,NNP,Wednesday
Wednesday,NNP,O,RB,on,.,.
.,.,O,NNP,Wednesday,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
German,NNP,I-MISC,None,None,NNP,July
July,NNP,O,NNP,German,NN,car
car,NN,O,NNP,July,NNS,registrations
registrations,NNS,O,NN,car,RB,up
up,RB,O,NNS,registrations,CD,14.2
14.2,CD,O,RB,up,JJ,pct
pct,JJ,O,CD,14.2,NN,yr
yr,NN,O,JJ,pct,SYM,/
/,SYM,O,NN,yr,NN,yr
yr,NN,O,SYM,/,.,.
.,.,O,NN,yr,None,None
FRANKFURT,NNP,I-LOC,None,None,CD,1996-08-22
1996-08-22,CD,O,NNP,FRANKFURT,None,None
German,JJ,I-MISC,None,None,JJ,first-time
first-time,JJ,O,JJ,German,NNS,registrations
registrations,NNS,O,JJ,first-time,IN,of
of,IN,O,NNS,registrations,NN,motor
motor,NN,O,IN,of,NNS,vehicles
vehicles,NNS,O,NN,motor,VBD,jumped
jumped,VBD,O,NNS,vehicles,CD,14.2
14.2,CD,O,VBD,jumped,NN,percent
percent,NN,O,CD,14.2,IN,in
in,IN,O,NN,percent,NNP,July
July,NNP,O,IN,in,DT,this
this,DT,O,NNP,July,NN,year
year,NN,O,DT,this,IN,from
from,IN,O,NN,year,DT,the
the,DT,O,IN,from,JJ,year-earlier
year-earlier,JJ,O,DT,the,NN,period
period,NN,O,JJ,year-earlier,",",","
",",",",O,NN,period,DT,the
the,DT,O,",",",",NNP,Federal
Federal,NNP,I-ORG,DT,the,NN,office
office,NN,I-ORG,NNP,Federal,IN,for
for,IN,I-ORG,NN,office,NN,motor
motor,NN,I-ORG,IN,for,NNS,vehicles
vehicles,NNS,I-ORG,NN,motor,VBD,said
said,VBD,O,NNS,vehicles,IN,on
on,IN,O,VBD,said,NNP,Thursday
Thursday,NNP,O,IN,on,.,.
.,.,O,NNP,Thursday,None,None
The,DT,O,None,None,NN,office
office,NN,O,DT,The,VBD,said
said,VBD,O,NN,office,CD,"356,725"
"356,725",CD,O,VBD,said,JJ,new
new,JJ,O,CD,"356,725",NNS,cars
cars,NNS,O,JJ,new,VBD,were
were,VBD,O,NNS,cars,VBN,registered
registered,VBN,O,VBD,were,IN,in
in,IN,O,VBN,registered,NNP,July
July,NNP,O,IN,in,CD,1996
1996,CD,O,NNP,July,:,--
--,:,O,CD,1996,CD,"304,850"
"304,850",CD,O,:,--,NN,passenger
passenger,NN,O,CD,"304,850",NNS,cars
cars,NNS,O,NN,passenger,CC,and
and,CC,O,NNS,cars,CD,"15,613"
"15,613",CD,O,CC,and,NNS,trucks
trucks,NNS,O,CD,"15,613",.,.
.,.,O,NNS,trucks,None,None
The,DT,O,None,None,NNS,figures
figures,NNS,O,DT,The,VBP,represent
represent,VBP,O,NNS,figures,DT,a
a,DT,O,VBP,represent,CD,13.6
13.6,CD,O,DT,a,NN,percent
percent,NN,O,CD,13.6,NN,increase
increase,NN,O,NN,percent,IN,for
for,IN,O,NN,increase,NN,passenger
passenger,NN,O,IN,for,NNS,cars
cars,NNS,O,NN,passenger,CC,and
and,CC,O,NNS,cars,DT,a
a,DT,O,CC,and,CD,2.2
2.2,CD,O,DT,a,NN,percent
percent,NN,O,CD,2.2,NN,decline
decline,NN,O,NN,percent,IN,for
for,IN,O,NN,decline,NNS,trucks
trucks,NNS,O,IN,for,IN,from
from,IN,O,NNS,trucks,NNP,July
July,NNP,O,IN,from,CD,1995
1995,CD,O,NNP,July,.,.
.,.,O,CD,1995,None,None
Motor-bike,JJ,O,None,None,NN,registration
registration,NN,O,JJ,Motor-bike,VBD,rose
rose,VBD,O,NN,registration,CD,32.7
32.7,CD,O,VBD,rose,NN,percent
percent,NN,O,CD,32.7,IN,in
in,IN,O,NN,percent,DT,the
the,DT,O,IN,in,NN,period
period,NN,O,DT,the,.,.
.,.,O,NN,period,None,None
The,DT,O,None,None,NN,growth
growth,NN,O,DT,The,VBD,was
was,VBD,O,NN,growth,RB,partly
partly,RB,O,VBD,was,JJ,due
due,JJ,O,RB,partly,TO,to
to,TO,O,JJ,due,DT,an
an,DT,O,TO,to,VBN,increased
increased,VBN,O,DT,an,NN,number
number,NN,O,VBN,increased,IN,of
of,IN,O,NN,number,NNPS,Germans
Germans,NNPS,I-MISC,IN,of,VBG,buying
buying,VBG,O,NNPS,Germans,JJ,German
German,JJ,I-MISC,VBG,buying,NNS,cars
cars,NNS,O,JJ,German,RB,abroad
abroad,RB,O,NNS,cars,",",","
",",",",O,RB,abroad,IN,while
while,IN,O,",",",",NNS,manufacturers
manufacturers,NNS,O,IN,while,VBD,said
said,VBD,O,NNS,manufacturers,DT,that
that,DT,O,VBD,said,JJ,domestic
domestic,JJ,O,DT,that,NN,demand
demand,NN,O,JJ,domestic,VBD,was
was,VBD,O,NN,demand,JJ,weak
weak,JJ,O,VBD,was,",",","
",",",",O,JJ,weak,DT,the
the,DT,O,",",",",JJ,federal
federal,JJ,O,DT,the,NN,office
office,NN,O,JJ,federal,VBD,said
said,VBD,O,NN,office,.,.
.,.,O,VBD,said,None,None
Almost,RB,O,None,None,DT,all
all,DT,O,RB,Almost,JJ,German
German,JJ,I-MISC,DT,all,NN,car
car,NN,O,JJ,German,NNS,manufacturers
manufacturers,NNS,O,NN,car,VBD,posted
posted,VBD,O,NNS,manufacturers,NNS,gains
gains,NNS,O,VBD,posted,IN,in
in,IN,O,NNS,gains,NN,registration
registration,NN,O,IN,in,NNS,numbers
numbers,NNS,O,NN,registration,IN,in
in,IN,O,NNS,numbers,DT,the
the,DT,O,IN,in,NN,period
period,NN,O,DT,the,.,.
.,.,O,NN,period,None,None
Volkswagen,NNP,I-ORG,None,None,NNP,AG
AG,NNP,I-ORG,NNP,Volkswagen,VBD,won
won,VBD,O,NNP,AG,CD,"77,719"
"77,719",CD,O,VBD,won,NNS,registrations
registrations,NNS,O,CD,"77,719",",",","
",",",",O,NNS,registrations,RB,slightly
slightly,RB,O,",",",",RBR,more
more,RBR,O,RB,slightly,IN,than
than,IN,O,RBR,more,DT,a
a,DT,O,IN,than,NN,quarter
quarter,NN,O,DT,a,IN,of
of,IN,O,NN,quarter,DT,the
the,DT,O,IN,of,NN,total
total,NN,O,DT,the,.,.
.,.,O,NN,total,None,None
Opel,NNP,I-ORG,None,None,NNP,AG
AG,NNP,I-ORG,NNP,Opel,RB,together
together,RB,O,NNP,AG,IN,with
with,IN,O,RB,together,NNP,General
General,NNP,I-ORG,IN,with,NNPS,Motors
Motors,NNPS,I-ORG,NNP,General,VBD,came
came,VBD,O,NNPS,Motors,IN,in
in,IN,O,VBD,came,JJ,second
second,JJ,O,IN,in,NN,place
place,NN,O,JJ,second,IN,with
with,IN,O,NN,place,CD,"49,269"
"49,269",CD,O,IN,with,NNS,registrations
registrations,NNS,O,CD,"49,269",",",","
",",",",O,NNS,registrations,CD,16.4
16.4,CD,O,",",",",NN,percent
percent,NN,O,CD,16.4,IN,of
of,IN,O,NN,percent,DT,the
the,DT,O,IN,of,JJ,overall
overall,JJ,O,DT,the,NN,figure
figure,NN,O,JJ,overall,.,.
.,.,O,NN,figure,None,None
Third,JJ,O,None,None,VBD,was
was,VBD,O,JJ,Third,NNP,Ford
Ford,NNP,I-ORG,VBD,was,IN,with
with,IN,O,NNP,Ford,CD,"35,563"
"35,563",CD,O,IN,with,NNS,registrations
registrations,NNS,O,CD,"35,563",",",","
",",",",O,NNS,registrations,CC,or
or,CC,O,",",",",CD,11.7
11.7,CD,O,CC,or,NN,percent
percent,NN,O,CD,11.7,.,.
.,.,O,NN,percent,None,None
Only,RB,O,None,None,NNP,Seat
Seat,NNP,I-ORG,RB,Only,CC,and
and,CC,O,NNP,Seat,NNP,Porsche
Porsche,NNP,I-ORG,CC,and,VBD,had
had,VBD,O,NNP,Porsche,JJR,fewer
fewer,JJR,O,VBD,had,NNS,registrations
registrations,NNS,O,JJR,fewer,IN,in
in,IN,O,NNS,registrations,NNP,July
July,NNP,O,IN,in,CD,1996
1996,CD,O,NNP,July,VBN,compared
compared,VBN,O,CD,1996,TO,to
to,TO,O,VBN,compared,JJ,last
last,JJ,O,TO,to,NN,year
year,NN,O,JJ,last,POS,'s
's,POS,O,NN,year,NNP,July
July,NNP,O,POS,'s,.,.
.,.,O,NNP,July,None,None
Seat,NN,I-ORG,None,None,VBD,posted
posted,VBD,O,NN,Seat,CD,"3,420"
"3,420",CD,O,VBD,posted,NNS,registrations
registrations,NNS,O,CD,"3,420",VBN,compared
compared,VBN,O,NNS,registrations,IN,with
with,IN,O,VBN,compared,CD,5522
5522,CD,O,IN,with,NNS,registrations
registrations,NNS,O,CD,5522,IN,in
in,IN,O,NNS,registrations,NNP,July
July,NNP,O,IN,in,DT,a
a,DT,O,NNP,July,NN,year
year,NN,O,DT,a,RBR,earlier
earlier,RBR,O,NN,year,.,.
.,.,O,RBR,earlier,None,None
Porsche,NNP,I-ORG,None,None,POS,'s
's,POS,O,NNP,Porsche,NNS,registrations
registrations,NNS,O,POS,'s,VBD,fell
fell,VBD,O,NNS,registrations,TO,to
to,TO,O,VBD,fell,CD,554
554,CD,O,TO,to,IN,from
from,IN,O,CD,554,CD,643
643,CD,O,IN,from,.,.
.,.,O,CD,643,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
GREEK,JJ,I-MISC,None,None,NNS,SOCIALISTS
SOCIALISTS,NNS,O,JJ,GREEK,VBP,GIVE
GIVE,VBP,O,NNS,SOCIALISTS,NNP,GREEN
GREEN,NNP,O,VBP,GIVE,NNP,LIGHT
LIGHT,NNP,O,NNP,GREEN,TO,TO
TO,TO,O,NNP,LIGHT,NNP,PM
PM,NNP,O,TO,TO,IN,FOR
FOR,IN,O,NNP,PM,NNS,ELECTIONS
ELECTIONS,NNS,O,IN,FOR,.,.
.,.,O,NNS,ELECTIONS,None,None
ATHENS,NNS,I-LOC,None,None,CD,1996-08-22
1996-08-22,CD,O,NNS,ATHENS,None,None
The,DT,O,None,None,NNP,Greek
Greek,NNP,I-MISC,DT,The,JJ,socialist
socialist,JJ,O,NNP,Greek,NN,party
party,NN,O,JJ,socialist,POS,'s
's,POS,O,NN,party,JJ,executive
executive,JJ,O,POS,'s,NN,bureau
bureau,NN,O,JJ,executive,VBD,gave
gave,VBD,O,NN,bureau,DT,the
the,DT,O,VBD,gave,JJ,green
green,JJ,O,DT,the,NN,light
light,NN,O,JJ,green,TO,to
to,TO,O,NN,light,NNP,Prime
Prime,NNP,O,TO,to,NNP,Minister
Minister,NNP,O,NNP,Prime,VBZ,Costas
Costas,VBZ,I-PER,NNP,Minister,NNPS,Simitis
Simitis,NNPS,I-PER,VBZ,Costas,TO,to
to,TO,O,NNPS,Simitis,VB,call
call,VB,O,TO,to,VB,snap
snap,VB,O,VB,call,NNS,elections
elections,NNS,O,VB,snap,",",","
",",",",O,NNS,elections,PRP$,its
its,PRP$,O,",",",",JJ,general
general,JJ,O,PRP$,its,NN,secretary
secretary,NN,O,JJ,general,NNP,Costas
Costas,NNP,I-PER,NN,secretary,NNP,Skandalidis
Skandalidis,NNP,I-PER,NNP,Costas,VBD,told
told,VBD,O,NNP,Skandalidis,NNS,reporters
reporters,NNS,O,VBD,told,.,.
.,.,O,NNS,reporters,None,None
Prime,NNP,O,None,None,NNP,Minister
Minister,NNP,O,NNP,Prime,VBZ,Costas
Costas,VBZ,I-PER,NNP,Minister,NNP,Simitis
Simitis,NNP,I-PER,VBZ,Costas,VBZ,is
is,VBZ,O,NNP,Simitis,VBG,going
going,VBG,O,VBZ,is,TO,to
to,TO,O,VBG,going,VB,make
make,VB,O,TO,to,DT,an
an,DT,O,VB,make,JJ,official
official,JJ,O,DT,an,NN,announcement
announcement,NN,O,JJ,official,IN,after
after,IN,O,NN,announcement,DT,a
a,DT,O,IN,after,NN,cabinet
cabinet,NN,O,DT,a,NN,meeting
meeting,NN,O,NN,cabinet,RB,later
later,RB,O,NN,meeting,IN,on
on,IN,O,RB,later,NNP,Thursday
Thursday,NNP,O,IN,on,",",","
",",",",O,NNP,Thursday,VBD,said
said,VBD,O,",",",",NNP,Skandalidis
Skandalidis,NNP,I-PER,VBD,said,.,.
.,.,O,NNP,Skandalidis,None,None
--,:,O,None,None,NNP,Dimitris
Dimitris,NNP,I-PER,:,--,NNP,Kontogiannis
Kontogiannis,NNP,I-PER,NNP,Dimitris,",",","
",",",",O,NNP,Kontogiannis,NNP,Athens
Athens,NNP,I-ORG,",",",",NNP,Newsroom
Newsroom,NNP,I-ORG,NNP,Athens,NNP,+301
+301,NNP,O,NNP,Newsroom,CD,3311812-4
3311812-4,CD,O,NNP,+301,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
BayerVB,NN,I-ORG,None,None,VBZ,sets
sets,VBZ,O,NN,BayerVB,$,C$
C$,$,I-MISC,VBZ,sets,CD,100
100,CD,O,$,C$,CD,million
million,CD,O,CD,100,JJ,six-year
six-year,JJ,O,CD,million,NN,bond
bond,NN,O,JJ,six-year,.,.
.,.,O,NN,bond,None,None
LONDON,NNP,I-LOC,None,None,CD,1996-08-22
1996-08-22,CD,O,NNP,LONDON,None,None
The,DT,O,None,None,VBG,following
following,VBG,O,DT,The,NN,bond
bond,NN,O,VBG,following,VBD,was
was,VBD,O,NN,bond,VBN,announced
announced,VBN,O,VBD,was,IN,by
by,IN,O,VBN,announced,NN,lead
lead,NN,O,IN,by,NN,manager
manager,NN,O,NN,lead,NNP,Toronto
Toronto,NNP,I-PER,NN,manager,NNP,Dominion
Dominion,NNP,I-PER,NNP,Toronto,.,.
.,.,O,NNP,Dominion,None,None
BORROWER,NNP,O,None,None,NNP,BAYERISCHE
BAYERISCHE,NNP,I-ORG,NNP,BORROWER,NNP,VEREINSBANK
VEREINSBANK,NNP,I-ORG,NNP,BAYERISCHE,None,None
AMT,NNP,O,None,None,$,C$
C$,$,I-MISC,NNP,AMT,CD,100
100,CD,O,$,C$,NNP,MLN
MLN,NNP,O,CD,100,NN,COUPON
COUPON,NN,O,NNP,MLN,CD,6.625
6.625,CD,O,NN,COUPON,NNP,MATURITY
MATURITY,NNP,O,CD,6.625,CD,24.SEP.02
24.SEP.02,CD,O,NNP,MATURITY,None,None
TYPE,NNP,O,None,None,NNP,STRAIGHT
STRAIGHT,NNP,O,NNP,TYPE,NNP,ISS
ISS,NNP,O,NNP,STRAIGHT,NNP,PRICE
